Date,AAPL,GLD,LQD,MSFT,SPY,USO,VNQ
2021-02-22,123.25833129882812,169.50999450683594,114.07704162597656,226.74903869628906,364.4296875,41.279998779296875,76.60910034179688
2021-02-23,123.12137603759766,169.1199951171875,114.1632308959961,225.55007934570312,364.872314453125,41.619998931884766,77.08758544921875
2021-02-24,122.62247467041016,169.0,114.33564758300781,226.78770446777344,368.89288330078125,42.5,77.67713928222656
2021-02-25,118.35733795166016,165.82000732421875,112.52544403076172,221.4117431640625,360.0041198730469,42.459999084472656,76.1904067993164
2021-02-26,118.6214599609375,161.80999755859375,114.01668548583984,224.68955993652344,358.14910888671875,41.310001373291016,75.07964324951172
2021-03-01,125.0093765258789,161.52999877929688,114.12813568115234,229.0986328125,366.83074951171875,40.599998474121094,75.41287231445312
2021-03-02,122.3974838256836,162.41000366210938,113.99856567382812,226.13023376464844,363.9682922363281,40.06999969482422,74.68659973144531
2021-03-03,119.40404510498047,160.6199951171875,113.15209197998047,220.029052734375,359.1473083496094,41.13999938964844,74.25939178466797
2021-03-04,117.51604461669922,159.0399932861328,112.22787475585938,219.22647094726562,354.7030029296875,43.06999969482422,73.41349029541016
2021-03-05,118.77796173095703,159.13999938964844,112.0810317993164,223.93536376953125,361.22821044921875,44.439998626708984,74.21666717529297
2021-03-08,113.82808685302734,157.49000549316406,111.0358657836914,219.86463928222656,359.42974853515625,43.5,74.85749053955078
2021-03-09,118.45515441894531,160.83999633789062,111.87374877929688,226.0431671142578,364.56146240234375,43.11000061035156,75.35306549072266
2021-03-10,117.36931610107422,161.66000366210938,112.40060424804688,224.7281951904297,366.83074951171875,43.7400016784668,76.10498809814453
2021-03-11,119.30623626708984,161.52000427246094,112.4697036743164,229.28233337402344,370.55010986328125,44.599998474121094,76.99359893798828
2021-03-12,118.3964614868164,161.49000549316406,111.1740493774414,227.94801330566406,371.0491638183594,44.349998474121094,78.28379821777344
2021-03-15,121.29205322265625,162.1999969482422,111.55413818359375,227.03907775878906,373.2618713378906,44.2599983215332,79.44585418701172
2021-03-16,122.83767700195312,162.35000610351562,111.47637176513672,229.84315490722656,372.7911682128906,43.83000183105469,79.12113952636719
2021-03-17,122.04530334472656,163.50999450683594,111.58004760742188,229.19529724121094,374.0623474121094,43.81999969482422,79.18949890136719
2021-03-18,117.90734100341797,162.55999755859375,110.94086456298828,223.08447265625,368.6199035644531,40.470001220703125,78.38631439208984
2021-03-19,117.37908935546875,163.24000549316406,111.1050033569336,222.72669982910156,367.9377746582031,41.77000045776367,77.31829071044922
2021-03-22,120.70510864257812,163.0,111.50230407714844,228.18006896972656,370.875732421875,41.709999084472656,77.8651351928711
2021-03-23,119.87361907958984,161.80999755859375,111.83053588867188,229.71742248535156,367.9566345214844,39.369998931884766,77.7540512084961
2021-03-24,117.47691345214844,162.3699951171875,112.16741943359375,227.66758728027344,366.08612060546875,41.45000076293945,77.31829071044922
2021-03-25,117.9660415649414,161.77999877929688,112.037841796875,224.65084838867188,368.1456298828125,39.88999938964844,78.10552978515625
2021-03-26,118.57256317138672,162.24000549316406,111.9600830078125,228.65383911132812,374.0782775878906,41.529998779296875,79.7900161743164
2021-03-29,118.74861907958984,160.30999755859375,111.69234466552734,227.4548797607422,373.8892822265625,41.91999816894531,79.325927734375
2021-03-30,117.29104614257812,157.57000732421875,112.037841796875,224.17709350585938,372.89739990234375,41.16999816894531,79.4290542602539
2021-03-31,119.4920883178711,159.9600067138672,112.3315200805664,227.9673309326172,374.40887451171875,40.529998779296875,78.94776916503906
2021-04-01,120.32360076904297,161.97999572753906,113.03597259521484,234.32957458496094,378.4521179199219,41.84000015258789,80.38302612304688
2021-04-05,123.16050720214844,161.9199981689453,112.48209381103516,240.8271942138672,383.8840637207031,40.279998779296875,80.69243621826172
2021-04-06,123.4637451171875,163.22000122070312,113.2350082397461,239.6572265625,383.6573791503906,40.70000076293945,80.89868927001953
2021-04-07,125.11698150634766,162.75999450683594,113.01004028320312,241.62969970703125,384.1014099121094,40.86000061035156,80.95884704589844
2021-04-08,127.52345275878906,164.50999450683594,113.4254150390625,244.8688507080078,385.9246520996094,40.81999969482422,80.6580581665039
2021-04-09,130.10598754882812,163.27000427246094,113.1917953491211,247.38279724121094,388.7303771972656,40.63999938964844,80.56352233886719
2021-04-12,128.38430786132812,162.27999877929688,113.16576385498047,247.44082641601562,388.8720703125,40.900001525878906,81.03619384765625
2021-04-13,131.50489807128906,163.42999267578125,113.66777801513672,249.9354705810547,390.02459716796875,41.400001525878906,81.44013214111328
2021-04-14,129.15711975097656,162.72000122070312,113.51197052001953,247.13140869140625,388.6925964355469,43.040000915527344,81.01043701171875
2021-04-15,131.5733642578125,165.35000610351562,114.21302795410156,250.91200256347656,392.86810302734375,43.27000045776367,82.42847442626953
2021-04-16,131.24078369140625,166.35000610351562,113.43409729003906,252.11093139648438,394.1812438964844,43.18000030517578,82.60896301269531
2021-04-19,131.9059600830078,165.88999938964844,113.13983917236328,250.1771697998047,392.2446594238281,43.31999969482422,82.77225494384766
2021-04-20,130.21360778808594,166.47999572753906,113.35623168945312,249.71302795410156,389.3727722167969,42.7400016784668,83.45121002197266
2021-04-21,130.59512329101562,168.1300048828125,113.74565887451172,251.95626831054688,393.05706787109375,41.77000045776367,84.00125885009766
2021-04-22,129.069091796875,167.0399932861328,113.85816192626953,248.6591796875,389.46728515625,42.09000015258789,83.54576110839844
2021-04-23,131.3972625732422,166.39999389648438,113.95338439941406,252.50741577148438,393.6899719238281,42.459999084472656,84.0356216430664
2021-04-26,131.78855895996094,166.83999633789062,113.90145874023438,252.89419555664062,394.51190185546875,42.33000183105469,84.28486633300781
2021-04-27,131.46575927734375,166.4199981689453,113.39086151123047,253.30029296875,394.4267883300781,43.11000061035156,84.2762680053711
2021-04-28,130.67337036132812,166.91000366210938,113.40811920166016,246.13546752929688,394.3134765625,43.529998779296875,84.09577178955078
2021-04-29,130.57554626464844,166.22000122070312,113.2696762084961,244.15330505371094,396.8263854980469,44.2599983215332,84.81771087646484
2021-04-30,128.5995330810547,165.66000366210938,113.5033187866211,243.83425903320312,394.21905517578125,43.27000045776367,85.15289306640625
2021-05-03,129.656005859375,167.80999755859375,113.77649688720703,243.52484130859375,395.06927490234375,43.97999954223633,84.9896011352539
2021-05-04,125.06806182861328,166.5800018310547,113.84583282470703,239.58953857421875,392.63201904296875,44.869998931884766,84.43958282470703
2021-05-05,125.3126449584961,167.27000427246094,113.98460388183594,238.313232421875,392.7547912597656,44.65999984741211,83.0386962890625
2021-05-06,126.91696166992188,170.05999755859375,114.20136260986328,241.46534729003906,395.89111328125,44.40999984741211,83.5027847290039
2021-05-07,127.59310150146484,171.58999633789062,114.24473571777344,244.10499572753906,398.7724609375,44.43000030517578,84.60285186767578
2021-05-10,124.30060577392578,172.11000061035156,113.62906646728516,238.99972534179688,394.8236999511719,44.47999954223633,84.57707977294922
2021-05-11,123.3794937133789,172.13999938964844,113.21285247802734,238.08114624023438,391.2999267578125,44.869998931884766,83.51138305664062
2021-05-12,120.30258178710938,170.42999267578125,112.59720611572266,231.09046936035156,382.9866638183594,45.220001220703125,81.39717102050781
2021-05-13,122.4583969116211,171.1300048828125,113.02207946777344,234.98704528808594,387.5873718261719,43.810001373291016,82.45426940917969
2021-05-14,124.88851928710938,172.69000244140625,113.63773345947266,239.93765258789062,393.538818359375,44.709999084472656,83.43401336669922
2021-05-17,123.73225402832031,174.6999969482422,113.50765991210938,237.06591796875,392.5374755859375,45.38999938964844,83.51997375488281
2021-05-18,122.3407974243164,175.0399932861328,113.13481140136719,235.035400390625,389.1554870605469,44.84000015258789,83.53717041015625
2021-05-19,122.18402862548828,175.16000366210938,112.93536376953125,235.61691284179688,388.13519287109375,43.43000030517578,83.27073669433594
2021-05-20,124.75135803222656,175.9600067138672,113.70711517333984,238.87318420410156,392.3107604980469,42.47999954223633,84.20751953125
2021-05-21,122.90912628173828,176.0399932861328,113.78516387939453,237.60360717773438,391.989501953125,43.70000076293945,84.12157440185547
2021-05-24,124.54557800292969,176.35000610351562,114.09732055664062,243.04051208496094,395.985595703125,45.02000045776367,85.17008972167969
2021-05-25,124.34961700439453,177.9499969482422,114.52225494384766,243.95150756835938,395.1070251464844,44.91999816894531,85.14430236816406
2021-05-26,124.30060577392578,177.63999938964844,114.46151733398438,243.72860717773438,395.89111328125,45.20000076293945,85.52245330810547
2021-05-27,122.76216125488281,177.7100067138672,114.11466217041016,241.61587524414062,396.0989685058594,45.54999923706055,85.32479095458984
2021-05-28,122.10563659667969,178.3800048828125,114.21004486083984,241.9744415283203,396.8075256347656,45.41999816894531,85.84046173095703
2021-06-01,121.7822494506836,177.89999389648438,114.22482299804688,239.7648162841797,396.45794677734375,46.33000183105469,87.38743591308594
2021-06-02,122.54657745361328,178.77000427246094,114.40727996826172,239.6678924560547,397.0813903808594,46.900001525878906,88.41016387939453
2021-06-03,121.05713653564453,175.27000427246094,113.95548248291016,238.12698364257812,395.6076965332031,46.970001220703125,88.08357238769531
2021-06-04,123.35990142822266,177.16000366210938,114.76350402832031,243.0501708984375,399.225830078125,47.2599983215332,88.12654113769531
2021-06-07,123.36969757080078,177.8699951171875,114.66790771484375,245.97698974609375,398.8385314941406,47.27000045776367,89.16645812988281
2021-06-08,124.19281005859375,177.32000732421875,115.1023178100586,244.77528381347656,398.9235534667969,47.880001068115234,89.90558624267578
2021-06-09,124.57496643066406,176.97999572753906,115.51941680908203,245.76377868652344,398.32843017578125,47.58000183105469,90.02588653564453
2021-06-10,123.57546997070312,177.74000549316406,116.04067993164062,249.3011474609375,400.1800231933594,47.83000183105469,90.67047882080078
2021-06-11,124.7905502319336,175.74000549316406,116.13626098632812,249.93109130859375,400.8412780761719,48.06999969482422,90.30950927734375
2021-06-14,127.85765838623047,174.7100067138672,115.71052551269531,251.869384765625,401.73876953125,48.31999969482422,90.6618881225586
2021-06-15,127.03451538085938,174.0500030517578,115.79739379882812,250.3865203857422,401.00189208984375,48.97999954223633,89.69071960449219
2021-06-16,127.53426361083984,171.11000061035156,115.46723175048828,249.4368133544922,398.76300048828125,48.75,89.10630798339844
2021-06-17,129.14132690429688,165.85000610351562,116.11018371582031,252.84817504882812,398.6307373046875,48.040000915527344,88.99459075927734
2021-06-18,127.8380355834961,164.92999267578125,116.7183837890625,251.4235382080078,393.2530517578125,48.36000061035156,87.48197174072266
2021-06-21,129.64108276367188,166.9499969482422,116.04067993164062,254.52476501464844,398.8827819824219,49.36000061035156,89.28677368164062
2021-06-22,131.2873077392578,166.25,116.23182678222656,257.3159484863281,401.0153503417969,49.41999816894531,88.82270050048828
2021-06-23,131.012939453125,166.13999938964844,116.04936218261719,257.0832824707031,400.53192138671875,49.720001220703125,88.66799926757812
2021-06-24,130.72877502441406,166.0399932861328,116.2752685546875,258.45947265625,402.90142822265625,49.84000015258789,88.47671508789062
2021-06-25,130.43478393554688,166.58999633789062,115.9711685180664,256.8409729003906,404.3325500488281,50.25,89.07393646240234
2021-06-28,132.07125854492188,166.5800018310547,116.46641540527344,260.4268798828125,405.1476745605469,49.540000915527344,88.81426239013672
2021-06-29,133.59005737304688,164.8300018310547,116.60543060302734,263.024169921875,405.36566162109375,49.88999938964844,88.57190704345703
2021-06-30,134.2074432373047,165.6300048828125,116.73574829101562,262.5395812988281,405.70684814453125,49.880001068115234,88.10452270507812
2021-07-01,134.5111846923828,166.1999969482422,116.63387298583984,263.2179260253906,407.953125,50.619998931884766,88.48536682128906
2021-07-02,137.14715576171875,167.2899932861328,116.96469116210938,269.0811767578125,411.07135009765625,50.93000030517578,88.75367736816406
2021-07-06,139.16571044921875,168.1199951171875,117.39118194580078,269.0909729003906,410.3225402832031,49.900001525878906,89.40286254882812
2021-07-07,141.6644744873047,168.75999450683594,117.79159545898438,271.2909240722656,411.77264404296875,48.65999984741211,89.71443939208984
2021-07-08,140.36119079589844,168.64999389648438,117.8525390625,268.8583679199219,408.4176025390625,49.52000045776367,89.46343231201172
2021-07-09,142.19363403320312,169.2100067138672,117.35639953613281,269.3622741699219,412.77734375,50.40999984741211,90.93486022949219
2021-07-12,141.59588623046875,169.0,117.29545593261719,268.761474609375,414.2558898925781,50.310001373291016,91.7138671875
2021-07-13,142.71298217773438,169.22000122070312,116.8602066040039,272.3084716796875,412.8436584472656,51.150001525878906,90.432861328125
2021-07-14,146.1524200439453,171.0399932861328,117.3998794555664,273.791259765625,413.459716796875,49.70000076293945,91.064697265625
2021-07-15,145.49586486816406,171.07000732421875,117.65237426757812,272.35693359375,412.0474853515625,49.040000915527344,91.21185302734375
2021-07-16,143.44789123535156,169.41000366210938,117.48696899414062,272.0855407714844,408.8155822753906,49.13999938964844,91.15125274658203
2021-07-19,139.5870819091797,169.61000061035156,118.331298828125,268.4610290527344,402.7781982421875,45.84000015258789,89.48939514160156
2021-07-20,143.21267700195312,169.38999938964844,118.16593933105469,270.69976806640625,408.5501708984375,46.5099983215332,91.6013412475586
2021-07-21,142.47776794433594,168.75999450683594,117.74810028076172,272.7154541015625,411.85797119140625,48.27000045776367,91.59269714355469
2021-07-22,143.8496551513672,169.08999633789062,118.23558044433594,277.30926513671875,412.7204284667969,49.16999816894531,90.86561584472656
2021-07-23,145.5742950439453,168.55999755859375,118.1833267211914,280.7303161621094,416.96649169921875,49.470001220703125,91.61865997314453
2021-07-26,145.99562072753906,168.16000366210938,117.92214965820312,280.12945556640625,417.9901123046875,49.66999816894531,91.66192626953125
2021-07-27,143.8202667236328,168.44000244140625,118.42707061767578,277.6968994140625,416.0850830078125,49.470001220703125,92.18125915527344
2021-07-28,142.0662078857422,169.2899932861328,118.63594818115234,277.3868103027344,415.9144287109375,49.720001220703125,91.86099243164062
2021-07-29,142.71298217773438,171.1699981689453,118.29645538330078,277.6581115722656,417.6394348144531,50.63999938964844,91.87831115722656
2021-07-30,142.9285430908203,169.82000732421875,118.3922119140625,276.1171875,415.6112060546875,50.65999984741211,91.99949645996094
2021-08-02,142.59539794921875,169.61000061035156,118.7349624633789,276.030029296875,414.7391662597656,49.18000030517578,91.80040740966797
2021-08-03,144.39840698242188,169.49000549316406,118.85702514648438,278.2590026855469,418.11328125,48.849998474121094,91.91294860839844
2021-08-04,143.9966583251953,169.52999877929688,118.88318634033203,277.66778564453125,416.05657958984375,47.20000076293945,91.62731170654297
2021-08-05,144.1044158935547,168.86000061035156,118.3948745727539,280.58489990234375,418.69146728515625,48.099998474121094,92.70060729980469
2021-08-06,143.41746520996094,164.63999938964844,117.42691040039062,280.52679443359375,419.3833312988281,47.56999969482422,92.5361557006836
2021-08-09,143.36839294433594,161.72000122070312,116.92110443115234,279.4316101074219,419.04217529296875,46.599998474121094,92.04277801513672
2021-08-10,142.88755798339844,161.77000427246094,116.6595230102539,277.5999755859375,419.5633850097656,47.68000030517578,91.16857147216797
2021-08-11,143.14268493652344,164.0,116.84266662597656,278.0942687988281,420.60601806640625,48.29999923706055,91.7052001953125
2021-08-12,146.1162109375,164.0399932861328,117.00831604003906,280.865966796875,421.8664855957031,48.099998474121094,91.9042739868164
2021-08-13,146.32232666015625,166.38999938964844,117.7931900024414,283.8121337890625,422.63427734375,47.43000030517578,92.40630340576172
2021-08-16,148.3046875,167.22000122070312,117.86292266845703,285.5081481933594,423.6293640136719,47.040000915527344,92.29378509521484
2021-08-17,147.3920135498047,166.97000122070312,117.65361022949219,284.0350036621094,420.8524169921875,46.58000183105469,92.19857025146484
2021-08-18,143.6333465576172,167.10000610351562,117.57515716552734,282.2970275878906,416.2461853027344,45.400001525878906,91.35899353027344
2021-08-19,143.96705627441406,166.61000061035156,117.84550476074219,288.16180419921875,416.89068603515625,44.77000045776367,91.80040740966797
2021-08-20,145.42930603027344,166.6999969482422,117.92399597167969,295.5316467285156,420.2079162597656,43.43000030517578,92.25916290283203
2021-08-23,146.92095947265625,168.72999572753906,118.01116180419922,295.81317138671875,423.9042663574219,45.849998474121094,92.08606719970703
2021-08-24,146.83261108398438,168.64999389648438,117.7408447265625,293.84210205078125,424.5771789550781,47.369998931884766,91.67923736572266
2021-08-25,145.59609985351562,167.47999572753906,117.43562316894531,293.24981689453125,425.46807861328125,47.810001373291016,91.61865997314453
2021-08-26,144.79139709472656,167.6699981689453,117.40076446533203,290.4144592285156,422.95648193359375,47.47999954223633,91.65327453613281
2021-08-27,145.83164978027344,170.19000244140625,118.05479431152344,291.0261535644531,426.7381286621094,48.150001525878906,92.61404418945312
2021-08-30,150.2674560546875,169.35000610351562,118.25531768798828,294.78399658203125,428.6147155761719,48.400001525878906,93.54017639160156
2021-08-31,149.00146484375,169.69000244140625,117.98501586914062,293.12353515625,427.9796447753906,48.040000915527344,93.98161315917969
2021-09-01,149.66880798339844,169.6999969482422,118.1369857788086,293.0749816894531,428.20721435546875,47.93000030517578,95.4876708984375
2021-09-02,150.78756713867188,169.25,118.34663391113281,292.4146728515625,429.524658203125,48.95000076293945,95.98971557617188
2021-09-03,151.42544555664062,171.05999755859375,117.91861724853516,292.4050598144531,429.4203186035156,48.65999984741211,96.00699615478516
2021-09-07,153.7709503173828,167.7100067138672,117.35952758789062,291.472900390625,427.8849182128906,48.040000915527344,94.92505645751953
2021-09-08,152.22036743164062,167.2899932861328,117.73515319824219,291.5019836425781,427.36358642578125,48.59000015258789,95.40111541748047
2021-09-09,151.19973754882812,168.02999877929688,118.50385284423828,288.6278991699219,425.53436279296875,47.75,93.46229553222656
2021-09-10,146.1947479248047,167.17999267578125,118.16319274902344,287.1324768066406,422.1792907714844,48.79999923706055,92.09471130371094
2021-09-13,146.76393127441406,167.74000549316406,118.45146179199219,288.3753662109375,423.2597351074219,49.47999954223633,92.7179183959961
2021-09-14,145.3605499267578,168.82000732421875,118.80960083007812,291.0942077636719,420.9755554199219,49.310001373291016,92.553466796875
2021-09-15,146.25364685058594,167.8300018310547,118.66988372802734,295.9783020019531,424.4918518066406,50.689998626708984,92.84774017333984
2021-09-16,146.01809692382812,164.02999877929688,118.50385284423828,296.3667297363281,423.81903076171875,50.70000076293945,92.9256362915039
2021-09-17,143.3389892578125,163.77000427246094,118.24181365966797,291.171875,419.6905212402344,50.31999969482422,92.09471130371094
2021-09-20,140.27711486816406,164.94000244140625,118.60871124267578,285.763427734375,412.6925048828125,49.599998474121094,91.5321044921875
2021-09-21,140.7579345703125,166.0399932861328,118.59996795654297,286.2489013671875,412.30267333984375,49.58000183105469,91.57538604736328
2021-09-22,143.1328887939453,165.4199981689453,118.9319076538086,289.9192810058594,416.3246154785156,50.47999954223633,92.4668960571289
2021-09-23,144.09463500976562,163.50999450683594,118.11082458496094,290.8708801269531,421.3829040527344,51.380001068115234,92.28514862060547
2021-09-24,144.18292236328125,163.3000030517578,117.85745239257812,290.6669921875,422.0770568847656,51.81999969482422,91.29837799072266
2021-09-27,142.6618194580078,163.63999938964844,117.79627227783203,285.63720703125,420.8695068359375,52.90999984741211,90.07038116455078
2021-09-28,139.26629638671875,162.0500030517578,116.53840637207031,275.2961120605469,412.3882141113281,52.400001525878906,89.46074676513672
2021-09-29,140.16912841796875,161.32000732421875,116.51225280761719,275.7621765136719,413.08233642578125,52.31999969482422,90.13134765625
2021-09-30,138.8639373779297,164.22000122070312,116.20645904541016,273.7425842285156,408.0335388183594,52.560001373291016,88.64209747314453
2021-10-01,139.99249267578125,164.58999633789062,117.05107879638672,280.7142639160156,412.88262939453125,53.2599983215332,89.89620208740234
2021-10-04,136.5478973388672,165.36000061035156,116.85848999023438,274.89801025390625,407.5580749511719,54.4900016784668,89.91362762451172
2021-10-05,138.48114013671875,164.58999633789062,116.37716674804688,280.38409423828125,411.7987976074219,55.630001068115234,89.29524230957031
2021-10-06,139.35459899902344,165.02999877929688,116.41211700439453,284.60791015625,413.51025390625,54.15999984741211,90.14876556396484
2021-10-07,140.6205596923828,164.16000366210938,115.89578247070312,286.29754638671875,417.0852966308594,55.36000061035156,90.39261627197266
2021-10-08,140.23782348632812,164.22999572753906,115.36188507080078,286.29754638671875,416.3246154785156,55.470001220703125,89.53911590576172
2021-10-11,140.14952087402344,163.9199981689453,115.14305114746094,285.6954650878906,413.3105163574219,56.18000030517578,89.76555633544922
2021-10-12,138.8737335205078,164.66000366210938,115.8782958984375,284.3846130371094,412.29315185546875,56.11000061035156,90.9413070678711
2021-10-13,138.284912109375,167.58999633789062,116.46466064453125,287.715087890625,413.77642822265625,56.15999984741211,91.60319519042969
2021-10-14,141.08181762695312,168.0,117.01604461669922,293.9682922363281,420.73638916015625,56.810001373291016,92.71796417236328
2021-10-15,142.14166259765625,165.3300018310547,116.595947265625,295.3858947753906,423.94061279296875,57.150001525878906,92.6482925415039
2021-10-18,143.81983947753906,164.9199981689453,116.49969482421875,298.37664794921875,425.19573974609375,56.959999084472656,92.8834457397461
2021-10-19,145.98866271972656,165.4499969482422,115.86074829101562,299.2894287109375,428.4761047363281,57.41999816894531,92.92700958251953
2021-10-20,146.47930908203125,166.89999389648438,115.5807113647461,298.4931335449219,430.1589660644531,58.119998931884766,94.39013671875
2021-10-21,146.69525146484375,166.75,115.335693359375,301.7459411621094,431.281005859375,57.40999984741211,94.52076721191406
2021-10-22,145.91998291015625,167.77000427246094,115.79952239990234,300.1923828125,430.8341064453125,58.029998779296875,94.96493530273438
2021-10-25,145.87091064453125,168.92999267578125,115.85201263427734,299.1922607421875,433.1445617675781,57.83000183105469,95.26976013183594
2021-10-26,146.5382537841797,167.67999267578125,116.35090637207031,301.1147766113281,433.5343933105469,58.45000076293945,95.53104400634766
2021-10-27,146.0769805908203,168.1199951171875,117.05985260009766,313.7960205078125,431.6137390136719,56.900001525878906,94.72108459472656
2021-10-28,149.72772216796875,168.0800018310547,116.88480377197266,314.9417724609375,435.7783203125,57.400001525878906,96.04488372802734
2021-10-29,147.00927734375,166.64999389648438,116.8235092163086,322.0008850097656,436.66265869140625,57.150001525878906,94.96493530273438
2021-11-01,146.18496704101562,167.52000427246094,116.61478424072266,319.8161315917969,437.41375732421875,57.529998779296875,95.43524169921875
2021-11-02,147.22518920898438,167.16000366210938,117.06201934814453,323.4671325683594,439.18218994140625,57.529998779296875,95.88811492919922
2021-11-03,148.6678009033203,165.77000427246094,116.76387023925781,324.3118591308594,441.8635559082031,55.34000015258789,96.2103500366211
2021-11-04,148.14767456054688,167.64999389648438,117.37774658203125,326.6811218261719,443.94580078125,54.91999816894531,95.29588317871094
2021-11-05,148.6783905029297,169.83999633789062,118.23712158203125,326.3121032714844,445.4861755371094,56.54999923706055,95.78360748291016
2021-11-08,147.85281372070312,170.4499969482422,117.96528625488281,327.2151184082031,445.86651611328125,57.09000015258789,95.7052230834961
2021-11-09,148.2164764404297,171.2899932861328,118.2809829711914,326.205322265625,444.39276123046875,57.970001220703125,95.8707046508789
2021-11-10,145.3761749267578,173.14999389648438,117.07078552246094,321.2047119140625,440.8176574707031,56.31999969482422,95.42652893066406
2021-11-11,145.32699584960938,174.1199951171875,116.73756408691406,322.7873229980469,440.9602966308594,56.220001220703125,95.58328247070312
2021-11-12,147.4105987548828,174.4499969482422,116.61478424072266,326.95294189453125,444.2881164550781,55.97999954223633,95.51361846923828
2021-11-15,147.42041015625,174.17999267578125,115.72906494140625,326.32177734375,444.44024658203125,56.06999969482422,96.18423461914062
2021-11-16,148.40318298339844,172.9199981689453,115.53617858886719,329.6620788574219,446.1993103027344,56.20000076293945,95.5484619140625
2021-11-17,150.8504180908203,174.5,116.00092315673828,329.8857421875,445.1153259277344,55.0,95.84457397460938
2021-11-18,155.15504455566406,173.94000244140625,116.2640380859375,331.9772644042969,446.627197265625,55.54999923706055,95.86198425292969
2021-11-19,157.78897094726562,172.61000061035156,116.70249938964844,333.7671203613281,445.8284912109375,53.779998779296875,95.29588317871094
2021-11-22,158.25088500976562,168.74000549316406,115.68525695800781,330.5764465332031,444.5733642578125,54.45000076293945,94.82559204101562
2021-11-23,158.63418579101562,167.27999877929688,114.86094665527344,328.4849853515625,445.1628723144531,56.20000076293945,95.5920181274414
2021-11-24,159.15505981445312,167.1199951171875,115.41340637207031,328.708740234375,446.3514099121094,55.880001068115234,96.75032806396484
2021-11-26,154.11329650878906,166.85000610351562,116.35173797607422,320.7027893066406,436.3963623046875,49.630001068115234,94.05918884277344
2021-11-29,157.4842987060547,166.6199951171875,116.43064880371094,327.4635925292969,441.7494201660156,50.16999816894531,94.75592803955078
2021-11-30,162.45729064941406,165.5,116.6849594116211,321.5880432128906,433.154052734375,47.90999984741211,92.96182250976562
2021-12-01,161.93643188476562,166.16000366210938,116.70164489746094,321.0919189453125,428.3428955078125,47.040000915527344,91.42901611328125
2021-12-02,160.94375610351562,165.24000549316406,116.9739761352539,320.51800537109375,434.903564453125,48.290000915527344,94.17240905761719
2021-12-03,159.05679321289062,166.6300048828125,117.9491195678711,314.21441650390625,431.11932373046875,48.0,93.85888671875
2021-12-06,162.4769287109375,166.22000122070312,117.35173797607422,317.3078918457031,436.2253112792969,50.5099983215332,95.5049057006836
2021-12-07,168.2361602783203,166.80999755859375,117.40441131591797,325.80010986328125,445.2484130859375,51.59000015258789,96.88096618652344
2021-12-08,172.069091796875,166.89999389648438,116.62255859375,325.8487854003906,446.4274597167969,52.41999816894531,97.57770538330078
2021-12-09,171.5580596923828,165.8800048828125,116.52593231201172,324.0297546386719,443.41339111328125,51.02000045776367,96.16682434082031
2021-12-10,176.36395263671875,166.5800018310547,116.65775299072266,333.2126770019531,447.5874938964844,52.029998779296875,96.46293640136719
2021-12-13,172.71771240234375,167.0,117.18479919433594,330.158203125,443.62255859375,51.439998626708984,97.3686752319336
2021-12-14,171.33201599121094,165.44000244140625,116.65775299072266,319.3993225097656,440.57037353515625,50.91999816894531,96.1232681274414
2021-12-15,176.21652221679688,166.14999389648438,116.80709838867188,325.53753662109375,447.4543151855469,51.619998931884766,97.47317504882812
2021-12-16,169.2975616455078,168.16000366210938,116.80357360839844,316.052978515625,443.50848388671875,51.869998931884766,97.4383544921875
2021-12-17,168.19683837890625,167.8000030517578,117.07637023925781,314.9829406738281,438.78826904296875,50.779998779296875,97.31642150878906
2021-12-20,166.8307647705078,167.08999633789062,116.56588745117188,311.1988220214844,434.1224670410156,49.900001525878906,96.5587387084961
2021-12-21,170.01499938964844,167.02000427246094,116.79476165771484,318.3778991699219,441.8320617675781,51.56999969482422,97.64737701416016
2021-12-22,172.6194610595703,168.58999633789062,116.9795913696289,324.1269836425781,446.2497253417969,52.47999954223633,98.64893341064453
2021-12-23,173.2484588623047,168.97000122070312,116.80357360839844,325.5763854980469,449.0263366699219,53.130001068115234,98.54442596435547
2021-12-27,177.2288055419922,169.3699951171875,117.14685821533203,333.1250915527344,455.38104248046875,54.52000045776367,100.21735382080078
2021-12-28,176.2067108154297,168.63999938964844,116.9971694946289,331.957763671875,455.0089416503906,54.66999816894531,100.58656311035156
2021-12-29,176.29515075683594,168.58999633789062,116.35466003417969,332.6387634277344,455.5909729003906,55.08000183105469,101.26347351074219
2021-12-30,175.13543701171875,169.8000030517578,116.82112884521484,330.080322265625,454.33148193359375,55.099998474121094,101.70304107666016
2021-12-31,174.5162811279297,170.9600067138672,116.64509582519531,327.1620178222656,453.18646240234375,54.36000061035156,101.98433685302734
2022-01-03,178.87989807128906,168.3300018310547,115.4040298461914,325.634765625,455.8103942871094,54.83000183105469,101.18437194824219
2022-01-04,176.609619140625,169.57000732421875,115.50084686279297,320.05108642578125,455.6578063964844,55.59000015258789,101.061279296875
2022-01-05,171.911865234375,169.05999755859375,114.82308959960938,307.76495361328125,446.90814208984375,55.43000030517578,98.16903686523438
2022-01-06,169.04205322265625,166.99000549316406,114.6734390258789,305.3330993652344,446.4883117675781,56.88999938964844,98.25695037841797
2022-01-07,169.20916748046875,167.75,114.1805419921875,305.48870849609375,444.7231140136719,56.66999816894531,97.60641479492188
